pdb,ligand_file,chembl_id,tanimoto_index,smiles
4j21,4kzq_ligand_similar_544,CHEMBL1494851,0.736842,Clc1c(c2oc3c(c(=O)c2)c(O)ccc3)cccc1
4j21,4kzq_ligand_similar_546,CHEMBL502570,0.736842,c1(ccc2c(c1)oc(c(c2=O)C)c1ccccc1)OC
4j21,4kzq_ligand_similar_547,CHEMBL496137,0.736842,c1(cc(=O)c2cc(ccc2o1)OC)c1c(cccc1)N
4j21,4kzq_ligand_similar_561,CHEMBL2235755,0.735632,c1ccc2c(c1)oc(c(c2=O)C)c1ccccc1C
4j21,4kzq_ligand_similar_565,CHEMBL369487,0.735632,c1(oc2c(c(=O)c1)ccc1c2cccc1)c1c(N)cccc1
4j21,4kzq_ligand_similar_57,CHEMBL483861,0.857143,c1(cc(=O)c2cc(ccc2o1)O)c1cc(ccc1)Br
4j21,4kzq_ligand_similar_570,CHEMBL2235764,0.733333,c1ccc2c(c1)oc(c(c2=O)C)c1ccc(cc1)Br
4j21,4kzq_ligand_similar_577,CHEMBL179925,0.694737,c12oc(cc(=O)c1ccc1c2cccc1)c1ccc([N+](=O)[O-])cc1
4j21,4kzq_ligand_similar_593,CHEMBL482790,0.73,c1(c(cc2c(c1)oc(cc2=O)c1cc(c(cc1)OC)O)OC)OC
4j21,4kzq_ligand_similar_605,CHEMBL4061237,0.729167,c1c(cccc1OC(F)(F)F)c1oc2c(c(=O)c1)ccc1c2cccc1
4j21,4kzq_ligand_similar_614,CHEMBL2386408,0.729167,c1cc(c2c(c1)oc(cc2=O)c1ccc(cc1)C(=O)N)O
4j21,4kzq_ligand_similar_62,CHEMBL16972,0.853659,c1(=O)c2c(oc(c1)c1ccc(cc1)C)cccc2O
4j21,4kzq_ligand_similar_625,CHEMBL172517,0.729167,c12c(=O)cc(oc1cc(cc2O)OCC)c1ccccc1
4j21,4kzq_ligand_similar_627,CHEMBL114578,0.729167,c12c(c(=O)cc(o1)c1ccc(N)cc1)c(ccc2N)O
4j21,4kzq_ligand_similar_644,CHEMBL3393225,0.72449,c1c(cc2c(c1)oc(c(c2=O)O)c1c(cccc1)O)Cl
4j21,4kzq_ligand_similar_648,CHEMBL3933594,0.722772,c1(cc(=O)c2c(o1)cc(cc2O)O)c1cc(c(c(c1)OC)OC)O
4j21,4kzq_ligand_similar_650,CHEMBL3609291,0.722772,c1c(cc2c(c1)c(=O)cc(o2)c1ccc(c(c1)OC)O)Cl
4j21,4kzq_ligand_similar_654,CHEMBL1983672,0.722772,o1c2c(cc3c(oc(c4cc(OC)c(OC)c(OC)c4)cc3=O)c2)c(=O)cc1c1cc(OC)c(OC)c(OC)c1
4j21,4kzq_ligand_similar_656,CHEMBL497503,0.722772,c1(ccc2c(c1)c(=O)cc(o2)c1ccc(c(c1)OC)OC)F
4j21,4kzq_ligand_similar_675,CHEMBL3932939,0.721649,c1(ccc2c(c1O)oc(cc2=O)c1ccc(cc1)Cl)O
4j21,4kzq_ligand_similar_682,CHEMBL2235749,0.721649,c1ccc2c(c1)oc(c(c2=O)C)c1cccc(c1)OC
4j21,4kzq_ligand_similar_683,CHEMBL2442384,0.721649,c1(ccc2c(c1)c(=O)c(c(o2)c1ccc(cc1)F)O)C
4j21,4kzq_ligand_similar_684,CHEMBL2206411,0.721649,c1(cc(=O)c2ccc(c(c2o1)O)O)c1ccc(cc1)F
4j21,4kzq_ligand_similar_687,CHEMBL1356298,0.721649,Clc1ccc(c2oc3c(c(=O)c2O)cc(cc3)C)cc1
4j21,4kzq_ligand_similar_688,CHEMBL1223349,0.721649,c1(cc(=O)c2cc(ccc2o1)C(C)C)c1cc(ccc1)OC
4j21,4kzq_ligand_similar_70,CHEMBL301624,0.848837,c1(cc(=O)c2c(o1)cc(cc2)O)c1cc(c(cc1)O)O
4j21,4kzq_ligand_similar_704,CHEMBL115811,0.717391,c1(=O)c2c(oc(c1)c1ccc(cc1)Br)cccc2N
4j21,4kzq_ligand_similar_710,CHEMBL2262576,0.715686,c1cc(c2c(c1O)oc(c(c2=O)O)c1ccc(c(c1)O)O)O
4j21,4kzq_ligand_similar_714,CHEMBL2172530,0.715686,c1ccc2c(c1)oc(c(c2=O)O)c1ccc(cc1)OCCOCCOCCOCCOc1ccc(c2c(c(=O)c3ccccc3o2)O)cc1
4j21,4kzq_ligand_similar_719,CHEMBL267353,0.715686,c1(ccc(cc1)c1oc2c(c(=O)c1)c(cc(c2)O)O)OCCOCCOCCOCCOCCOc1ccc(c2oc3cc(cc(c3c(=O)c2)O)O)cc1
4j21,4kzq_ligand_similar_731,CHEMBL442289,0.715686,c1c(cc(c2c1oc(c(c2=O)O)c1ccc(cc1)O)O)OC
4j21,4kzq_ligand_similar_732,CHEMBL424736,0.715686,C(COCCOCCOc1ccc(c2oc3cc(cc(c3c(=O)c2)O)O)cc1)O
4j21,4kzq_ligand_similar_747,CHEMBL74738,0.715686,c1(cc(c2c(c1)oc(cc2=O)c1cc(c(cc1)OC)OC)O)C
4j21,4kzq_ligand_similar_752,CHEMBL3581061,0.714286,c1c(c2c(oc(cc2=O)c2ccccc2)c2c1occ2)OC
4j21,4kzq_ligand_similar_761,CHEMBL1224324,0.714286,c1(c(c(=O)c2cc(ccc2o1)O)O)c1c(c(ccc1)O)O
4j21,4kzq_ligand_similar_768,CHEMBL395770,0.714286,c1(c2c(oc(cc2=O)c2ccccc2)cc2c1cco2)OC
4j21,4kzq_ligand_similar_77,CHEMBL2420085,0.843373,c1(c(c(=O)c2ccc3c(c2o1)cccc3)O)c1ccccc1
4j21,4kzq_ligand_similar_773,CHEMBL137424,0.714286,S(=O)(=O)(Oc1cc2c(=O)cc(oc2cc1)c1ccccc1)N
4j21,4kzq_ligand_similar_788,CHEMBL117517,0.711111,c1(=O)c2c(oc(c1)c1cc(N)ccc1)cccc2N
4j21,4kzq_ligand_similar_792,CHEMBL3948644,0.708738,c1(cc(=O)c2c(O)cc(OC(=O)C)cc2o1)c1ccc(OC)cc1
4j21,4kzq_ligand_similar_796,CHEMBL3288427,0.708738,c1(cc(=O)c2c(cc(cc2o1)OC)OC)c1ccc(cc1)OCCBr
4j21,4kzq_ligand_similar_806,CHEMBL575547,0.708738,c1c(cc2c(c1)oc(cc2=O)c1ccc(c(c1)OC)OC)CCl
4j21,4kzq_ligand_similar_813,CHEMBL453540,0.708738,c1(cc(=O)c2cc(c(cc2o1)OC)OC)c1ccc(c(c1)OC)OC
4j21,4kzq_ligand_similar_816,CHEMBL72637,0.708738,c1(c(c(c2c(c1)oc(cc2=O)c1ccc(c(c1)O)O)O)OC)OC
4j21,4kzq_ligand_similar_842,CHEMBL37088,0.707071,c1(cc(=O)c2c(o1)cc(cc2)OCCN(C)C)c1ccccc1
4j21,4kzq_ligand_similar_85,CHEMBL420982,0.83908,c12oc(cc(=O)c1ccc(c2O)O)c1ccc(cc1)O
4j21,4kzq_ligand_similar_857,CHEMBL2234619,0.703297,c1c(cc2c(c1)oc(cc2=O)c1c(cccc1)Cl)C
4j21,4kzq_ligand_similar_860,CHEMBL300489,0.70297,c12c(oc(cc2=O)c2ccccc2)c(c(c(c1O)C=O)O)C
4j21,4kzq_ligand_similar_863,CHEMBL3782018,0.701923,c1(cc(=O)c2c(cc(cc2o1)O)O)c1c(cc(cc1)OC)OC
4j21,4kzq_ligand_similar_871,CHEMBL1277702,0.701923,c1(cc(c2c(c1)oc(cc2=O)c1ccc(c(c1)O)O)OCC)O
4j21,4kzq_ligand_similar_879,CHEMBL462898,0.701923,c1(c(O)c(=O)c2c(O)c(c(O)cc2o1)OC)c1ccc(O)cc1
4j21,4kzq_ligand_similar_886,CHEMBL245712,0.701923,c1(cc(=O)c2c(cc(c(c2o1)OC)O)O)c1ccc(cc1)O
4j21,4kzq_ligand_similar_89,CHEMBL222211,0.83908,c1cc(c2c(c1)c(=O)cc(o2)c1cc(c(cc1)O)O)O
4j21,4kzq_ligand_similar_891,CHEMBL147199,0.701923,c1(c(c(=O)c2c(o1)cc(cc2)OC)O)c1cc(c(cc1)O)O
4j21,4kzq_ligand_similar_90,CHEMBL94026,0.83908,c1(cc(=O)c2c(o1)cccc2)c1ccc(OCc2ccccc2)cc1
4j21,4kzq_ligand_similar_910,CHEMBL270534,0.7,c1ccc2c(c1)oc(c(c2=O)O)c1cc(ccc1)C(F)(F)F
4j21,4kzq_ligand_similar_915,CHEMBL2013192,0.699029,c1(c(c(O)c2c(c1)oc(cc2=O)c1cccc(c1)Br)OC)O
4j21,4kzq_ligand_similar_919,CHEMBL323895,0.698925,o1c(cc(=O)c2c1c(N)ccc2)c1ccc(N(C)C)cc1
4j21,4kzq_ligand_similar_921,CHEMBL55023,0.666667,c1(cc(=O)c2cc(ccc2o1)Br)c1ccc(cc1)[N+](=O)[O-]
4j21,4kzq_ligand_similar_924,CHEMBL493298,0.696203,c1cc(cc2c1oc(c2)c1ccccc1)O
4j21,4kzq_ligand_similar_929,CHEMBL1215597,0.695652,c1(cc(=O)c2c(o1)ccc(c2)N)c1ccc(cc1)F
4j21,4kzq_ligand_similar_941,CHEMBL487196,0.695238,c1(cc(=O)c2c(c(c(c(c2o1)O)OC)OC)O)c1ccc(cc1)O
4j21,4kzq_ligand_similar_942,CHEMBL468474,0.695238,c1c(ccc2c1c(=O)cc(o2)c1ccc(cc1O)O)Oc1cc2c(cc1)c(=O)cc(o2)c1ccccc1
4j21,4kzq_ligand_similar_943,CHEMBL468475,0.695238,c1c(ccc2c1c(=O)cc(o2)c1ccc(cc1O)O)Oc1cc2c(cc1)c(=O)cc(o2)c1ccc(cc1)O
4j21,4kzq_ligand_similar_945,CHEMBL461230,0.695238,c1c(ccc2c1c(=O)cc(o2)c1ccc(cc1O)O)Oc1cc2c(cc1)c(=O)cc(o2)c1c(cc(cc1)O)O
4j21,4kzq_ligand_similar_948,CHEMBL327340,0.695238,c12c(=O)cc(oc1cc(cc2OC)OC)c1cc(c(cc1)OC)OC
4j21,4kzq_ligand_similar_949,CHEMBL311155,0.695238,c1(c(c(O)c2c(c1)oc(c(c2=O)O)c1ccc(cc1)OC)OC)O
4j21,4kzq_ligand_similar_958,CHEMBL2272376,0.693069,c12c(c(=O)cc(o1)c1ccccc1)c(cc(c2O)OC)O
4j21,4kzq_ligand_similar_964,CHEMBL192158,0.693069,c12c(=O)cc(oc2cc(c(c1O)C(C=C)(C)C)O)c1ccccc1
4j21,4kzq_ligand_similar_972,CHEMBL114996,0.693069,c1(c(oc2c(c1=O)cc(C(=O)O)cc2)c1ccc(C(=O)O)cc1)O
4j21,4kzq_ligand_similar_977,CHEMBL134626,0.691489,c1(cc(=O)c2c(o1)ccc(c2)C)c1cc(C(=O)O)ccc1
4j21,4kzq_ligand_similar_980,CHEMBL169180,0.691489,c1(cc(=O)c2c(o1)ccc(c2)C(C)(C)C)c1ccc(C(=O)O)cc1
4j21,4kzq_ligand_similar_983,CHEMBL270212,0.690722,c1(ccc2c(c1)c(=O)cc(o2)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)Br
4j21,4kzq_ligand_similar_990,CHEMBL3634653,0.688679,c1(cc(=O)c2c(c(c(cc2o1)O)O)O)c1ccc(cc1)OCCN(CC)CC
4j21,4kzq_ligand_similar_993,CHEMBL3589108,0.688679,c1(=O)c2c(O)cc(O)cc2oc(c2ccc(Oc3c(O)c4c(cc3OC)oc(cc4=O)c3ccc(cc3)O)cc2)c1
4j21,4kzu_ligand_similar_1000,CHEMBL136378,0.53719,c12c(=O)cc(oc1ccc(c2[N+](=O)[O-])C)c1cc([N+](=O)[O-])ccc1
4jia,4e6q_ligand_similar_1,CHEMBL2152305,1.0,N1(Cc2ccccc2)CCC(n2c3c4c(ncc3nc2)[nH]cc4)CC1
4jia,4e6q_ligand_similar_10,CHEMBL2152410,0.854167,N1(CCC(n2c3c4c(ncc3nc2)[nH]cc4)(CC1)C)CC(F)(F)F
4jia,4e6q_ligand_similar_100,CHEMBL477821,0.678261,C1C(CCN(C1)C1CCN(CC1)Cc1ccccc1Cl)n1c(=O)[nH]c2c1cccc2
4jia,4e6q_ligand_similar_102,CHEMBL2386632,0.677686,c1nc2c(cc[nH]2)c2c1nc(n2[C@@H]1C[C@H](CC1)NCC(F)(F)F)[C@H](O)C
4jia,4e6q_ligand_similar_105,CHEMBL1668377,0.67619,c1cc2c(c3c(n2CCN(CCC)CCC)nc2c(n3)cccc2)c2c1cccc2
4jia,4e6q_ligand_similar_106,CHEMBL1077006,0.67619,N(CCC)(CCC)CCn1c2nc3c(nc2c2ccccc12)cccc3
4jia,4e6q_ligand_similar_109,CHEMBL4100249,0.672897,c1ccc2c(c1)nc1c(n2)n(c2c1cccc2)CCCCCN1CCOCC1
4jia,4e6q_ligand_similar_11,CHEMBL2152400,0.854167,N1(CCC(n2c3c4c(ncc3nc2)[nH]cc4)CC1)CC(F)(F)F
4jia,4e6q_ligand_similar_111,CHEMBL4065082,0.672727,c1ccc2c(c1)nc1c(n2)n(c2c1cccc2)CCCC(=O)NCCCN(C)C
4jia,4e6q_ligand_similar_113,CHEMBL2206616,0.672131,c1nc2c(cc[nH]2)c2c1nc(n2C1CCN(CC1)CCC#N)CCc1n(ccn1)C
4jia,4e6q_ligand_similar_114,CHEMBL1733569,0.672131,O=c1n(c2ncccc2n2c1ccc2)CCCC(=O)N(Cc1ccccc1)C
4jia,4e6q_ligand_similar_118,CHEMBL2152414,0.670103,[C@@H]1(CC[C@H](n2c3c4c(ncc3nc2)[nH]cc4)CC1)N
4jia,4e6q_ligand_similar_12,CHEMBL2152306,0.849462,N1CCC(n2c3c4c(ncc3nc2)[nH]cc4)CC1
4jia,4e6q_ligand_similar_120,CHEMBL1782740,0.669565,c1cnc2c(c1)[nH]c(=O)c1c(n2C[C@@H]2CCCN3[C@@H]2CCCC3)cccc1
4jia,4e6q_ligand_similar_124,CHEMBL52604,0.669492,c1(=O)n(c2c(n1CC)cccc2)[C@H]1C[C@@H]2N([C@H](c3ccccc3)CCC2)CC1
4jia,4e6q_ligand_similar_126,CHEMBL2152424,0.666667,N(C(=O)OC)[C@H]1C[C@H](n2c3c4c(ncc3nc2)[nH]cc4)CC1
4jia,4e6q_ligand_similar_127,CHEMBL2206611,0.666667,c1nc2c(cc[nH]2)c2c1nc(n2C1CCN(CC1)CCC#N)C1CCC1
4jia,4e6q_ligand_similar_128,CHEMBL1222487,0.666667,c1c(ccnc1)CN1CCC(CC1)CN1CCC(CC1)n1c(=O)[nH]c2c1cccc2
4jia,4e6q_ligand_similar_132,CHEMBL343660,0.663934,n1(c(nc2c1ccnc2)C)CC1CCN(C(=O)N[C@H](c2ccccc2)C)CC1
4jia,4e6q_ligand_similar_133,CHEMBL146019,0.663934,n1(c(nc2c1ccnc2)C)CC1CCN(C(=O)N[C@@H](c2ccccc2)C)CC1
4jia,4e6q_ligand_similar_135,CHEMBL251610,0.663866,c1ccc2c(c1)n(c(=O)[nH]2)C1CCN(CC1)C(=O)c1ccc(cc1)C(C)(C)C
4jia,4e6q_ligand_similar_137,CHEMBL2159207,0.663717,C(=O)(C)N[C@H]1CC[C@@H](CC1)n1c2c3c(ncc2nc1C)[nH]cc3
4jia,4e6q_ligand_similar_138,CHEMBL2159198,0.663462,c12c(c3c(cn1)nc(n3C1CCCCC1)C)cc[nH]2
4jia,4e6q_ligand_similar_139,CHEMBL1702632,0.66129,O=c1n(c2ncccc2n2c1ccc2)CCCC(=O)NC(c1ccccc1)C
4jia,4e6q_ligand_similar_14,CHEMBL2152307,0.843137,N1(CCC(n2c3c4c(ncc3nc2)[nH]cc4)CC1)Cc1cncnc1
4jia,4e6q_ligand_similar_142,CHEMBL114484,0.661017,c1(n(c2c(n1)cccc2)C1CCN(Cc2c(cc(cc2)C)Cl)CC1)O
4jia,4e6q_ligand_similar_144,CHEMBL2206625,0.65873,c1nc2c(cc[nH]2)c2c1nc(n2C1CCN(CC1)CC(F)(F)F)CNC(=O)C
4jia,4e6q_ligand_similar_15,CHEMBL4105352,0.833333,c1ccc2c(c1)nc1c(n2)n(c2c1cccc2)CCCN1CCC(CC1)C
4jia,4e6q_ligand_similar_150,CHEMBL102648,0.65625,n1(c(nc2c1ccnc2)C)CC1CCN(C(=O)CN(C(=O)c2ccc(N)cc2)C)CC1
4jia,4e6q_ligand_similar_151,CHEMBL1552117,0.656,O=c1n(c2ncccc2n2c1ccc2)CCCC(=O)NCc1c(cccc1)C
4jia,4e6q_ligand_similar_152,CHEMBL450937,0.656,n1(c(nc2c1ccnc2)C)CC1CCN(C(=O)NC(c2ccc(N)cc2)C)CC1
4jia,4e6q_ligand_similar_153,CHEMBL2203619,0.655738,C(=O)(N[C@@H](CCN1CCC(CC1)(n1c(nc2c1cccc2)C)C)c1ccccc1)C1CCC1
4jia,4e6q_ligand_similar_154,CHEMBL2220606,0.655738,O=c1n(c2c([nH]1)cccc2)C1CCN(Cc2c3c(nccc3)c(O)cc2)CC1
4jia,4e6q_ligand_similar_155,CHEMBL2203614,0.655738,C(=O)(N[C@@H](CCN1CCC(CC1)n1c(nc2c1cccc2)C)c1ccccc1)C1CCC1
4jia,4e6q_ligand_similar_157,CHEMBL4068324,0.654867,c1ccc2c(c1)nc1c(n2)n(c2c1cccc2)CCCC(=O)NCCN1CCCCC1
4jia,4e6q_ligand_similar_159,CHEMBL2159210,0.654206,[C@@H]1(C[C@@H](CCC1)n1c2c3c(ncc2nc1C)[nH]cc3)O
4jia,4e6q_ligand_similar_161,CHEMBL1668376,0.653846,c1cc2c(c3c(n2CCN(CC)CC)nc2c(n3)cccc2)c2c1cccc2
4jia,4e6q_ligand_similar_163,CHEMBL1092508,0.653846,N(CCn1c2nc3c(nc2c2ccccc12)cccc3)(CC)CC
4jia,4e6q_ligand_similar_164,CHEMBL2386648,0.653543,C1(F)(F)C(n2c3c4c(ncc3nc2[C@H](O)C)[nH]cc4)CCN(C1)CC
4jia,4e6q_ligand_similar_166,CHEMBL1359568,0.652632,n1(c2nc3c(nc2c2c1cccc2)cccc3)C(C)C
4jia,4e6q_ligand_similar_167,CHEMBL4087176,0.652542,c1ccc2c(c1)nc1c(n2)n(c2c1cc(cc2)OC)CCN1CCCCC1
4jia,4e6q_ligand_similar_168,CHEMBL4078018,0.651376,c1ccc2c(c1)nc1c(n2)n(c2c1cccc2)CCCCN1CCOCC1
4jia,4e6q_ligand_similar_170,CHEMBL1537154,0.650794,O=c1n(c2ncccc2n2c1ccc2)CCCC(=O)NCc1ccc(cc1)CC
4jia,4e6q_ligand_similar_171,CHEMBL1223152,0.650407,C(N1CCC(CC1)C(=O)N1CCC(CC1)n1c(=O)[nH]c2c1cccc2)c1ccnc2c1cccc2
4jia,4e6q_ligand_similar_172,CHEMBL490797,0.65,C1C(CCN(C1)C1CCN(CC1)Cc1ccccc1C)n1c(=O)[nH]c2c1cc(cc2)F
4jia,4e6q_ligand_similar_174,CHEMBL513765,0.65,c1ccc2c(c1)n(c(=O)[nH]2)C1CCN(CC1)C1CCN(CC1)C(=O)c1cc(ccc1)C
4jia,4e6q_ligand_similar_178,CHEMBL4068834,0.649123,c1ccc2c(c1)nc1c(n2)n(c2c1cccc2)CCCC(=O)NCCCNCCO
4jia,4e6q_ligand_similar_179,CHEMBL1572764,0.648855,Brc1cc(CNC(=O)CCn2c3ncccc3n3c(c2=O)ccc3)ccc1
4jia,4e6q_ligand_similar_18,CHEMBL2152411,0.818182,N1(CCC(n2c3c4c(ncc3nc2)[nH]cc4)(CC1)C)CCC#N
4jia,4e6q_ligand_similar_180,CHEMBL1512441,0.648855,Fc1c(CNC(=O)CCn2c3ncccc3n3c(c2=O)ccc3)cccc1
4jia,4e6q_ligand_similar_185,CHEMBL2392487,0.645669,c1nc2c(cc[nH]2)c2c1nnn2C1CCN(CC1)Cc1ccccc1
4jia,4e6q_ligand_similar_188,CHEMBL2159209,0.64486,[C@@H]1(CC[C@@H](CC1)n1c2c3c(ncc2nc1C)[nH]cc3)O
4jia,4e6q_ligand_similar_190,CHEMBL2152300,0.644628,[C@@H]1(CN(CCC1)C(=O)CC#N)n1c2c3c(ncc2nc1)[nH]cc3
4jia,4e6q_ligand_similar_197,CHEMBL148101,0.642857,n1(c(nc2c1ccnc2)C)CC1CCN(C(=O)NC(c2ccccc2)c2ccccc2)CC1
4jia,4e6q_ligand_similar_198,CHEMBL400151,0.642276,c1ccc2c(c1)n(c(=O)[nH]2)C1CCN(CC1)C(=O)c1c(c(ccc1)C)C
4jia,4e6q_ligand_similar_199,CHEMBL1503548,0.642105,n1(c2nc3c(nc2c2c1cccc2)cccc3)CC
4jia,4e6q_ligand_similar_2,CHEMBL2159142,0.902913,c12c(c3c(cn1)nc(n3C1CCN(CC1)Cc1ccccc1)C)cc[nH]2
4jia,4e6q_ligand_similar_20,CHEMBL2152304,0.807692,n1(c2c3c(ncc2nc1)[nH]cc3)C1CN(C1)Cc1ccccc1
4jia,4e6q_ligand_similar_201,CHEMBL1906787,0.641667,O=c1n(c2c([nH]1)cccc2)C1CCN(CC1)CCN(C(=O)c1cc2c(cc1)cccc2)C
4jia,4e6q_ligand_similar_202,CHEMBL1874858,0.641667,O=c1n(c2c([nH]1)cccc2)C1CCN(CC1)CCNC(=O)c1c2c(c3c(c1)cccc3)cccc2
4jia,4e6q_ligand_similar_209,CHEMBL174552,0.640625,c1(n(c2c(n1)cncc2)C1CCN(C(=O)CC(c2ccccc2)c2ccccc2)CC1)C
4jia,4e6q_ligand_similar_21,CHEMBL2152421,0.796296,[C@@H]1(CC[C@H](n2c3c4c(ncc3nc2)[nH]cc4)CC1)NCc1cccc(c1)C#N
4jia,4e6q_ligand_similar_210,CHEMBL3593587,0.64,O=S(=O)(N1CCC(n2c3c4c(ncc3[nH]c2=O)[nH]cc4)CC1)C
4jia,4e6q_ligand_similar_214,CHEMBL2322139,0.63964,c1nc2c(cc[nH]2)c2c1nc(n2C1CCCCC1)C(F)(F)F
4jia,4e6q_ligand_similar_216,CHEMBL1907193,0.639344,O=c1n(c2c([nH]1)cccc2)C1CCN(CC1)C[C@@H](NC(=O)c1cc2c(cc1)cccc2)C(C)C
4jia,4e6q_ligand_similar_218,CHEMBL401359,0.639344,c1ccc2c(c1)n(c(=O)[nH]2)C1CCN(CC1)C(=O)c1cc(c(cc1)C)C
4jia,4e6q_ligand_similar_220,CHEMBL1513862,0.639098,Clc1c(CNC(=O)CCn2c3ncccc3n3c(c2=O)ccc3)cccc1
4jia,4e6q_ligand_similar_222,CHEMBL2159214,0.638889,[C@@H]1(C[C@@H](CC1)n1c2c3c(ncc2nc1C)[nH]cc3)O
4jia,4e6q_ligand_similar_224,CHEMBL2152397,0.637795,O=S(=O)(N1CCC(n2c3c4c(ncc3nc2)[nH]cc4)CC1)c1ccccc1
4jia,4e6q_ligand_similar_227,CHEMBL4084730,0.636364,c1ccc2c(c1)nc1c(n2)n(c2c1cccc2)CC(=O)NCCN1CCCCC1
4jia,4e6q_ligand_similar_228,CHEMBL1903270,0.636364,Clc1cc2c3ncn(c(=O)c3[nH]c2cc1)CCCN(CCCC)CC
4jia,4e6q_ligand_similar_230,CHEMBL2206623,0.635659,c1nc2c(cc[nH]2)c2c1nc(n2C1CCN(CC1)CCC#N)CCNC(=O)C
4jia,4e6q_ligand_similar_232,CHEMBL1515760,0.635659,Fc1ccc(CNC(=O)CCCn2c3ncccc3n3c(c2=O)ccc3)cc1
4jia,4e6q_ligand_similar_233,CHEMBL443936,0.635659,[C@H]12N([C@H](C[C@H](C1)n1c(nc3c1cccc3)C)CC2)CCC1(CCN(CC1)C(C(=O)O)c1ccccc1)c1ccccc1
4jia,4e6q_ligand_similar_234,CHEMBL57272,0.635593,c12c([nH]c(=O)n(c1=O)CCCN(CC)CC)c1c([nH]2)cccc1
4jia,4e6q_ligand_similar_235,CHEMBL4092501,0.635514,c1ccc2c(c1)nc1c(n2)n(c2c1cccc2)CCNCCN(C)C
4jia,4e6q_ligand_similar_238,CHEMBL2203616,0.634921,C(=O)(N[C@@H](CCN1[C@H]2C[C@@H](C[C@@H]1CC2)n1c(nc2c1cccc2)C)c1ccccc1)C1CCC1
4jia,4e6q_ligand_similar_239,CHEMBL2203615,0.634921,C(=O)(N[C@@H](CCN1[C@H]2C[C@H](C[C@@H]1CC2)n1c(nc2c1cccc2)C)c1ccccc1)C1CCC1
4jia,4e6q_ligand_similar_240,CHEMBL214818,0.634921,C1(CCC1)C(=O)N[C@@H](CCN1C2CC(n3c(nc4c3cccc4)C)CC1CC2)c1ccccc1
4jia,4e6q_ligand_similar_246,CHEMBL3084492,0.632,N1(CCC(CC1)(c1ccccc1)CCN1[C@H]2C[C@H](C[C@@H]1CC2)n1c(nc2c1cccc2)C)C(=O)c1ccccc1
4jia,4e6q_ligand_similar_248,CHEMBL1878790,0.632,O=c1n(c2c([nH]1)cccc2)C1CCN(CC1)C[C@@H](NC(=O)c1cc2c(nccc2)cc1)C
4jia,4e6q_ligand_similar_249,CHEMBL1784396,0.632,N1(C2CC(CC1CC2)n1c(nc2c1cccc2)N)CCC1(CCN(C(=O)c2ccccc2)CC1)c1ccccc1
4jia,4e6q_ligand_similar_25,CHEMBL4097644,0.770833,c1ccc2c(c1)nc1c(n2)n(c2c1cccc2)CCCN(CCC)CCC
4jia,4e6q_ligand_similar_251,CHEMBL1784384,0.632,N1([C@@H]2C[C@H](C[C@H]1CC2)n1c(nc2c1cccc2)C)CCC1(CCN(C(=O)c2ccccc2)CC1)c1ccccc1
4jia,4e6q_ligand_similar_252,CHEMBL249031,0.632,c1ccc2c(c1)n(c(=O)[nH]2)C1CCN(CC1)C(=O)c1ccccc1C(F)(F)F
4jia,4e6q_ligand_similar_256,CHEMBL1398441,0.630769,O=c1n(c2ncccc2n2c1ccc2)Cc1ccc(cc1)C(=O)NCCC(C)C
4jia,4e6q_ligand_similar_26,CHEMBL3593586,0.769231,C1C(n2c3c4c(ncc3[nH]c2=O)[nH]cc4)CCNC1
4jia,4e6q_ligand_similar_260,CHEMBL1084906,0.62963,n1c2c(nc3ccccc13)c1ccccc1n2CCN1CCN(CC1)C
4jia,4e6q_ligand_similar_261,CHEMBL1554537,0.62931,O=c1n(cnc2c1cccc2)CCC(=O)NCc1ccccc1
4jia,4e6q_ligand_similar_264,CHEMBL2206626,0.628788,c1nc2c(cc[nH]2)c2c1nc(n2C1CCN(CC1)CC(F)(F)F)CNS(=O)(=O)C
4jia,4e6q_ligand_similar_269,CHEMBL2151053,0.628319,[C@@H]1(CC[C@H](n2c3c4c(ncc3nc2)[nH]cc4)CC1)NC(=O)OC
4jia,4e6q_ligand_similar_271,CHEMBL2386630,0.628099,c1nc2c(cc[nH]2)c2c1nc(n2[C@H]1CC[C@@H](CC1)NCC(F)F)[C@H](O)C
4jia,4e6q_ligand_similar_272,CHEMBL2386629,0.628099,c1nc2c(cc[nH]2)c2c1nc(n2[C@H]1CC[C@@H](CC1)NCC(F)(F)F)[C@H](O)C
4jia,4e6q_ligand_similar_274,CHEMBL52221,0.62766,c12c3ncn(c3ccc2c2c([nH]1)cccc2)C
4jia,4e6q_ligand_similar_276,CHEMBL1784394,0.626984,N1(C2CC(CC1CC2)n1c(=O)[nH]c2c1cccc2)CCC1(CCN(C(=O)c2ccccc2)CC1)c1ccccc1
4jia,4e6q_ligand_similar_28,CHEMBL4063901,0.760417,c1ccc2c(c1)nc1c(n2)n(c2c1cccc2)CCCCCN1CCCCC1
4jia,4e6q_ligand_similar_280,CHEMBL1884602,0.626016,FC(F)(F)C(=O)O.O=c1n(c2c([nH]1)cccc2)C1CCN(CC1)CCN(C(=O)c1cc2c(cc1)cccc2)C
4jia,4e6q_ligand_similar_285,CHEMBL1724255,0.625,O=c1n(c2ncccc2n2c1ccc2)CCC(=O)NCc1ccc(OCC)cc1
